video_id,comment_thread_id,comment_id,comment_text,author,published_date,like_count,reply_count,parent_id,timestamp,mentions,title
pvxwONwpRxc,UgwIEs-UCWk9Az3Ai9F4AaABAg,UgwIEs-UCWk9Az3Ai9F4AaABAg,Getting caught alive in Russia after doing that will be the worst mistake,davidvalentine8582,2024-03-25T03:30:44Z,16506,410,root,2024-03-25 03:30:44+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_LAN3Ovz,"the west seems worried about this as well, look like they didn't escape or died so... the truth will come out. the us noting that ukriane had nothing to do with this within an hour after the event was very strange .",kskid4life,2024-03-25T03:57:49Z,850,27,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 03:57:49+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_XASLDlx,Worst mistake ever don't mess with Russia,ahassan776,2024-03-25T03:59:27Z,791,14,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 03:59:27+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_YAcUIGH,I think standing in front of God will be worse.,iwishpeoplecaredagain,2024-03-25T03:59:35Z,674,16,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 03:59:35+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Oa4tBc68R,Wouldn't surprise me if the regime was involved.,user-oh7tn1bu3r,2024-03-25T04:04:20Z,198,2,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:04:20+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OaF8V2eMZ,It's sort of like north korea or China lol,TheUnknown-mg8fv,2024-03-25T04:05:44Z,83,9,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:05:44+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OaTtPd5gN,"Ya, I don’t understand how you would let Ruzzia take you alive after doing that.",d.b.1176,2024-03-25T04:07:45Z,244,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:07:45+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Ob28FT02g,Fuck Russia​@@ahassan776,JesseVirreal-cs2ii,2024-03-25T04:12:42Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_XASLDlx,2024-03-25 04:12:42+00:00,ahassan776,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Ob5pCFeO-,They were caught near Ukrainian border,feridasafarova242,2024-03-25T04:13:12Z,248,5,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:13:12+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1ObMF9UJtI,100%,jasonthomas4973,2024-03-25T04:15:26Z,29,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:15:26+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1ObMcOj35U,"⁠@@kskid4life🗣 the US did NOT report that within an hour, and regardless of how you feel about the West, we are not the ones committing terrorist acts against innocent people, and most always are the main one to deliver humanitarian aid to the F””Ed up countries",littleeddieii2002,2024-03-25T04:15:29Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_LAN3Ovz,2024-03-25 04:15:29+00:00,kskid4life,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1ObTNjOKn3,@@feridasafarova242 they were heading towards Belarus Komrad.,d.b.1176,2024-03-25T04:16:25Z,156,7,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Ob5pCFeO-,2024-03-25 04:16:25+00:00,feridasafarova242,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Oc-KkJYtd,"@@ahassan776 yeah, ok bud.",jasonjones3,2024-03-25T04:21:03Z,17,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_XASLDlx,2024-03-25 04:21:03+00:00,ahassan776,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OcA7hX-fR,No sympathy for medieval barbarism.,Truthspeakers1589,2024-03-25T04:22:31Z,137,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:22:31+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OcEBXPXp2,"Russian FSB False flag operation.  ISIS usually blow themselves up before getting caught, they had no suicide vests,",swagedelic,2024-03-25T04:23:05Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:23:05+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OcQ_pR5vc,​@@feridasafarova242Rubbish! The Ukrainian boarder is a thousand miles away.,Truthspeakers1589,2024-03-25T04:24:46Z,115,18,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:24:46+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OcRtwaTV-,"@@kskid4life the US and others tried to warn the Kremlin about information they were getting. Just because russia would never do that for anyone else (except the incomplete information provided for Boston bombing), doesn't mean that other countries wouldn't try to help them.",namastezen3300,2024-03-25T04:24:57Z,121,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_LAN3Ovz,2024-03-25 04:24:57+00:00,kskid4life,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OcbtsURVM,@@feridasafarova242 probably trying to get back to their Frontline units.,namastezen3300,2024-03-25T04:26:27Z,19,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Ob5pCFeO-,2024-03-25 04:26:27+00:00,feridasafarova242,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OchtdM5z7,@@d.b.1176 thank you for your comment. All the best regards to you 🙏,namastezen3300,2024-03-25T04:27:16Z,6,2,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1ObTNjOKn3,2024-03-25 04:27:16+00:00,d.b.1176,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OcrA3wYMa,"@@feridasafarova242nah thats a lie, part of the false flag pretext",ThePoliticalBulldog,2024-03-25T04:28:32Z,31,2,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:28:32+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OctowOaPW,"@@Truthspeakers1589 Of course, Ukraine was involved. There are a lot of terrorists.",andromeda6477,2024-03-25T04:28:54Z,1,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OcQ_pR5vc,2024-03-25 04:28:54+00:00,Truthspeakers1589,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Od0R3gObE,@@feridasafarova242 Why did they head to Ukraine? Why not to Central Asia?,williammkydde,2024-03-25T04:29:56Z,50,8,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Ob5pCFeO-,2024-03-25 04:29:56+00:00,feridasafarova242,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OdL7T7LQu,The us warned Russia about this last week. Grow up.​@@kskid4life,notoriousjel,2024-03-25T04:32:46Z,63,7,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_LAN3Ovz,2024-03-25 04:32:46+00:00,kskid4life,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Odh0_EllP,Im sure their foreign intelligence handlers thought they would be killed in the act.. oops!,shawnduddridge,2024-03-25T04:35:53Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:35:53+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Odle4rPP3,They were heading towards ukrane ​@@namastezen3300,NaveedKhan-bs1sc,2024-03-25T04:36:31Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OchtdM5z7,2024-03-25 04:36:31+00:00,namastezen3300,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Ods4-QuEZ,"@@user-oh7tn1bu3r Which regime? Great Britain, USA and Ukraine?",markojuric7523,2024-03-25T04:37:24Z,42,4,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Oa4tBc68R,2024-03-25 04:37:24+00:00,user-oh7tn1bu3r,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OdsG_EPk1,No​ Ukrainian border nearby@@Truthspeakers1589,user-ov5rv2yw7l,2024-03-25T04:37:25Z,32,2,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OcQ_pR5vc,2024-03-25 04:37:25+00:00,Truthspeakers1589,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OeFo3d43q,​@@namastezen3300why would Russia believe the US? lol if anything If i were putin i would be more suspicious of US involvement .,pz-wv8kb,2024-03-25T04:40:46Z,77,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:40:46+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OeIRZQklH,​@@kskid4lifeit's very strange that your suspicious when u.s. literally has been warning Russia about these kinds of attacks.,kevincloud574,2024-03-25T04:41:08Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:41:08+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OeOfGasI4,And unlikely a border at all at this time. ​@@Truthspeakers1589,pesty4,2024-03-25T04:41:59Z,3,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OcQ_pR5vc,2024-03-25 04:41:59+00:00,Truthspeakers1589,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OePiAr0xq,"Real Islamist terrorists don't do this for money and are so fanatic that they are willing to die for their causes, remaining arrogant and proud to the end. Those who were arrested are doing this for money and look completely terrified, they are not at all the usual terrorists that we are used to seeing in such situations and who are waiting for death with joy because they were promised paradise with dozens of virgins waiting to congratulate them. It is obvious that these are poor fools recruited to carry out this atrocity. Plus the fact that they were trying to get to Ukraine demonstrates that there was a crossing point waiting for them.",leeloopatsy,2024-03-25T04:42:07Z,113,2,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:42:07+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OePxbIeZR,"@@kskid4lifeWhat? Really? The west warned Russia there was an impending attack and Russia didn't listen... The US warned there was a threat from ISIS 2 weeks before the attack, that's why they knew who did it within an hour. ISIS has video of the attackers and are claiming it was them as well. Also all 4 men are from Tajikistan and were fleeing in the direction of Belarus. Why would they flee in the direction of the Russian Military buildup on the whole boarder of Ukraine, where they would surely have had to go through checkpoints?",D3cepti0ns,2024-03-25T04:42:09Z,69,8,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:42:09+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Oe_zETmAQ,​@@notoriousjelany warning from the US 1. Putin would never take it seriously being the US are there international political rival 2 . If anything that would raise suspicion on the US since they were  correct.,pz-wv8kb,2024-03-25T04:43:40Z,0,7,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:43:40+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Oewym-ehN,​@@ahassan776os russos são uns miseráveis sem 🍅🍅,terrorista-666-,2024-03-25T04:46:48Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:46:48+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Of2qACg1b,@@pz-wv8kb because you and he can't think that anyone would treat others any different than you would treat them (welcome to a world of compassion and humanity) (please honor the Budapest memorandum and get out of Ukraine) all the best regards to you 🙏 (aloha),namastezen3300,2024-03-25T04:47:44Z,22,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Oe_zETmAQ,2024-03-25 04:47:44+00:00,pz-wv8kb,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OfDIZVmJn,Yes worser for those who brainwashed into it,Turistpazar_av,2024-03-25T04:49:10Z,4,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:49:10+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OfHv_vpTR,ISIS was dead untill USA activated it 😂😂😂😂,Turistpazar_av,2024-03-25T04:49:48Z,62,3,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:49:48+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OfUt5D7pk,"Only God knows what is going on in their heads now because they know that Russian jail will turn into hell on earth for them. If they could, they would sacrifice everything to reverse time back and not even consider getting involved in it. Intelligent individuals would know that being caught after what they have done is irreversible and leaving the spot of the crime freely and getting their money for what they have done is doomed to fail",arturnuraliyev8592,2024-03-25T04:51:34Z,31,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:51:34+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OfcLxBhxN,God is Indifferent​@@iwishpeoplecaredagain,MrProzacmilkshake,2024-03-25T04:52:44Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_YAcUIGH,2024-03-25 04:52:44+00:00,iwishpeoplecaredagain,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OfoZcfo4-,"One dude lost an eye and the other an ear, and that was stuff Russia was totally willing to film and release... Imagine what they're doing to these guys off camera.",StreetDogSteve,2024-03-25T04:54:24Z,69,4,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:54:24+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OftwngMWd,​@@kskid4lifeWe Warned Russia two weeks before it happened I.S.I.S was planning an immonent attack but putin was to busy arresting protestors ...And they sure dont look ukrainian to me ...They look like Sand Dwellers to me and Russia also perticipated in the destruction of I.S.I.S ...England was attacked ...France was attacked ...Germany was attacked ....these people believe anyone who doesnt believe in there form of islam deserve to die ....They take woman as sex slaves behead babies.....burn people alive in the name of a god that nobody knows if its real or not they are brainwashed and indoctrinated from birth to hate all non believers ....And i do have to say this im from the U.S and as much as the u.s ...Russia....france....britian ect has bombed those countrys ....want to know how to create a terrorist ...blow up a mans wife and children while hes at work ...and level his home say it was a mistake and give him a few thousand dollars ....it keeps a perpetual war going for the military industrial complex of all developed nations going ....And we all know war is big big money....And is a game of rich men played with the blood of poor men and whoever wins the war gets richer whoever loses the war is called a criminal ......ukraine told russia it had nothing to do with this and there issues would be dealt with on the battlefield ....Trust me the west isnt worried without nuclear weapons russia wouldnt stand a chance against nato.....within weeks russias airforce would be decimated within a few months most of its artillery would be wiped out and all of its supply lines cut and russian soldiers would be surrendering ....we can send a missle through a manhole cover from thousands of miles away and supply a 20 year war across an ocean ....20 years the U.S only lost 3800 soldiers or so in afghanistan .....How many soldiers has russia lost in a year? ...,JasonDeWall-en7wg,2024-03-25T04:55:08Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:55:08+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Ofx4uJ-Vn,Can't imagine what Russia is about to do to them,bsmi1361,2024-03-25T04:55:33Z,32,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 04:55:33+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Og2srSyec,@@pz-wv8kb Say's the russian troll bot LOL!,eddale5557,2024-03-25T04:56:29Z,9,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Oe_zETmAQ,2024-03-25 04:56:29+00:00,pz-wv8kb,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OgH2uXQKV,@@williammkydde they were heading to Belarus,namastezen3300,2024-03-25T04:58:25Z,14,6,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Od0R3gObE,2024-03-25 04:58:25+00:00,williammkydde,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OgTbmf-b7,"Isis don't get caught... they die fighting or commit suicide 

So this doesn't make sense

Plus 4 suspect were caught on their way to Ukraine... again this doesn't make sense,  surely if they escaped the area- they will split up,  so again this doesn't make sense.  'Suspect ' been caught- most probably tortured to make confession- i mean one is on wheelchair. 
This whole thing feels like a set up.",kamilmirza6782,2024-03-25T05:00:08Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 05:00:08+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Ogptg1-oO,@@Turistpazar_av lol ....Yeah ok ...There was no war in ukraine or with anyone until russia attacked ....Gheese grow up man,JasonDeWall-en7wg,2024-03-25T05:03:19Z,24,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OfHv_vpTR,2024-03-25 05:03:19+00:00,Turistpazar_av,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OgzKW13rV,Putin is getting exactly what he wanted from this.. after all the election protests he needed something to bring his people together.,vrvaughn,2024-03-25T05:04:36Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 05:04:36+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OhIDKegjk,@@Turistpazar_avcongratulations! You win the stupidest comment on the thread award 🥇,vrvaughn,2024-03-25T05:07:19Z,16,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 05:07:19+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OhMIcA4nY,"@@ahassan776 🤣🤣🤣🤣🤣yes, never mess with a stupid, incompetent paper tiger like rooooosha!! Tooooo funny!!!",mazepa-slavaukrayini932,2024-03-25T05:07:52Z,10,2,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_XASLDlx,2024-03-25 05:07:52+00:00,ahassan776,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OhQw-oj9o,"​@@iwishpeoplecaredagainShut up with your religious bollocks, mate.",mildlydispleased3221,2024-03-25T05:08:30Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 05:08:30+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OhT4wGULT,Russians will know why.,TheRaferaf,2024-03-25T05:08:48Z,8,3,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 05:08:48+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OhZvlDTOB,Nothing to do with Islam,zakmoka7651,2024-03-25T05:09:44Z,15,4,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 05:09:44+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OhfrC3NQS,@@markojuric7523 yes plus the rest of Europe NATO and allies.,user-oh7tn1bu3r,2024-03-25T05:10:41Z,3,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Ods4-QuEZ,2024-03-25 05:10:41+00:00,markojuric7523,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OhokEjNeC,"​@@Truthspeakers1589they were caught in Bryansk, which is about 50 miles from Ukrainian border.",havanasyndrome3024,2024-03-25T05:11:54Z,21,2,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 05:11:54+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Ohqf8mQFa,@@kskid4life hahaha we warned your asses two weeks ago it was imminent but putin was to busy arresting protestors and folks showing up to dudes funeral ....Putin is Soviet KGB and for some reason wants to rebuild the soviet union or some shit and hell go after ukraine then poland then ect ect ect at the expense of the russian people .....Nazis in ukraine hahaha the president of ukraine is the grandson of a holicaust survivor are you joking ....Your joking right...,JasonDeWall-en7wg,2024-03-25T05:12:09Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_LAN3Ovz,2024-03-25 05:12:09+00:00,kskid4life,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OhvWgHmwK,@@markojuric7523 plus Isis if it was then' your enemy's enemy is your friend.,user-oh7tn1bu3r,2024-03-25T05:12:49Z,3,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Ods4-QuEZ,2024-03-25 05:12:49+00:00,markojuric7523,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OhyMyP_W5,"​@@D3cepti0ns how do they know that, that's my question,,",maclamza1991,2024-03-25T05:13:13Z,6,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OePxbIeZR,2024-03-25 05:13:13+00:00,D3cepti0ns,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Oi6OlMbpL,@@zakmoka7651 I agree Isis aren't nothing to do with Islam.,user-oh7tn1bu3r,2024-03-25T05:14:26Z,10,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OhZvlDTOB,2024-03-25 05:14:26+00:00,zakmoka7651,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OiO2X-FiI,@@TheRaferaf Putin attacked the Russian people before' to blame Chechnya..,user-oh7tn1bu3r,2024-03-25T05:16:51Z,22,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OhT4wGULT,2024-03-25 05:16:51+00:00,TheRaferaf,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
